,Date,Region,TotalInfected,NewInfected,Recovered,NewRecovered,Deceased,NewDeceased
5324,2020-08-23,Odisha,22861,1037.0,52277,1773.0,399,9.0
5325,2020-08-23,Puducherry,3654,137.0,6307,373.0,151,8.0
5326,2020-08-23,Punjab,15305,862.0,24302,409.0,1036,45.0
5327,2020-08-23,Rajasthan,14176,-349.0,54144,1648.0,944,11.0
5328,2020-08-23,Sikkim,507,8.0,871,37.0,3,0.0
5329,2020-08-23,Tamil Nadu,53710,297.0,313280,5603.0,6420,80.0
5330,2020-08-23,Telengana,22908,522.0,80586,1851.0,755,11.0
5331,2020-08-23,Tripura,2448,208.0,6182,121.0,72,2.0
5332,2020-08-23,Uttarakhand,4350,135.0,10021,345.0,195,3.0
5333,2020-08-23,Uttar Pradesh,48291,506.0,131295,4638.0,2867,70.0
5334,2020-08-23,West Bengal,27900,96.0,104959,3088.0,2737,48.0
5335,2020-08-24,Andaman and Nicobar Islands,864,-59.0,1963,110.0,33,1.0
5336,2020-08-24,Andhra Pradesh,89742,353.0,260087,7449.0,3282,93.0
5337,2020-08-24,Arunachal Pradesh,961,-29.0,2297,69.0,5,0.0
5338,2020-08-24,Assam,19598,-1995.0,70900,3259.0,242,8.0
5339,2020-08-24,Bihar,23111,-1057.0,98325,3467.0,511,8.0
5340,2020-08-24,Chandigarh,1389,117.0,1492,21.0,37,4.0
5341,2020-08-24,Chhattisgarh,7790,295.0,12931,537.0,197,8.0
5342,2020-08-24,Dadra and Nagar Haveli and Daman and Diu,406,-10.0,1753,51.0,2,0.0
5343,2020-08-24,Delhi,11778,184.0,145388,1250.0,4300,16.0
5344,2020-08-24,Goa,3383,-248.0,10472,453.0,144,4.0
5345,2020-08-24,Gujarat,14517,118.0,69212,969.0,2895,14.0
5346,2020-08-24,Haryana,8961,281.0,44822,809.0,603,6.0
5347,2020-08-24,Himachal Pradesh,1511,-14.0,3461,120.0,29,0.0
5348,2020-08-24,Jammu and Kashmir,7198,223.0,24832,434.0,617,9.0
5349,2020-08-24,Jharkhand,9736,-20.0,19629,1122.0,312,4.0
5350,2020-08-24,Karnataka,83567,874.0,189564,4996.0,4683,68.0
5351,2020-08-24,Kerala,20394,793.0,37645,1110.0,223,5.0
5352,2020-08-24,Ladakh,765,45.0,1491,22.0,23,2.0
5353,2020-08-24,Madhya Pradesh,11510,249.0,40390,991.0,1229,23.0
5354,2020-08-24,Maharashtra,171859,2026.0,488271,8157.0,22253,258.0
5355,2020-08-24,Manipur,1608,-47.0,3616,161.0,22,0.0
5356,2020-08-24,Meghalaya,1133,98.0,776,7.0,8,1.0
5357,2020-08-24,Mizoram,459,-35.0,459,36.0,0,0.0
5358,2020-08-24,Nagaland,1383,-77.0,2294,128.0,9,0.0
5359,2020-08-24,Odisha,23715,854.0,54406,2129.0,409,10.0
5360,2020-08-24,Puducherry,3706,52.0,6657,350.0,159,8.0
5361,2020-08-24,Punjab,14165,-1140.0,26528,2226.0,1086,50.0
5362,2020-08-24,Rajasthan,14330,154.0,55324,1180.0,955,11.0
5363,2020-08-24,Sikkim,529,22.0,871,0.0,3,0.0
5364,2020-08-24,Tamil Nadu,53541,-169.0,319327,6047.0,6517,97.0
5365,2020-08-24,Telengana,22919,11.0,82411,1825.0,761,6.0
5366,2020-08-24,Tripura,2488,40.0,6341,159.0,73,1.0
5367,2020-08-24,Uttarakhand,4444,94.0,10480,459.0,200,5.0
5368,2020-08-24,Uttar Pradesh,49242,951.0,135613,4318.0,2926,59.0
5369,2020-08-24,West Bengal,28069,169.0,108007,3048.0,2794,57.0
5370,2020-08-25,Andaman and Nicobar Islands,777,-87.0,2092,129.0,35,2.0
5371,2020-08-25,Andhra Pradesh,89516,-226.0,268828,8741.0,3368,86.0
5372,2020-08-25,Arunachal Pradesh,880,-81.0,2427,130.0,5,0.0
5373,2020-08-25,Assam,19277,-321.0,73090,2190.0,252,10.0
5374,2020-08-25,Bihar,21392,-1719.0,101292,2967.0,514,3.0
5375,2020-08-25,Chandigarh,1352,-37.0,1646,154.0,37,0.0
5376,2020-08-25,Chhattisgarh,8424,634.0,13424,493.0,206,9.0
5377,2020-08-25,Dadra and Nagar Haveli and Daman and Diu,393,-13.0,1786,33.0,2,0.0
5378,2020-08-25,Delhi,11626,-152.0,146588,1200.0,4313,13.0
5379,2020-08-25,Goa,3081,-302.0,10909,437.0,148,4.0
5380,2020-08-25,Gujarat,14552,35.0,70231,1019.0,2908,13.0
5381,2020-08-25,Haryana,9442,481.0,45405,583.0,613,10.0
5382,2020-08-25,Himachal Pradesh,1488,-23.0,3584,123.0,29,0.0
5383,2020-08-25,Jammu and Kashmir,7246,48.0,25205,373.0,624,7.0
5384,2020-08-25,Jharkhand,9805,69.0,20870,1241.0,330,18.0
5385,2020-08-25,Karnataka,81230,-2337.0,197625,8061.0,4810,127.0
5386,2020-08-25,Kerala,20387,-7.0,38883,1238.0,234,11.0
5387,2020-08-25,Ladakh,790,25.0,1517,26.0,23,0.0
5388,2020-08-25,Madhya Pradesh,11944,434.0,41231,841.0,1246,17.0
5389,2020-08-25,Maharashtra,168443,-3416.0,502490,14219.0,22465,212.0
5390,2020-08-25,Manipur,1626,18.0,3714,98.0,22,0.0
5391,2020-08-25,Meghalaya,1179,46.0,789,13.0,8,0.0
5392,2020-08-25,Mizoram,492,33.0,461,2.0,0,0.0
5393,2020-08-25,Nagaland,1309,-74.0,2396,102.0,9,0.0
5394,2020-08-25,Odisha,24135,420.0,56925,2519.0,419,10.0
5395,2020-08-25,Puducherry,3753,47.0,6942,285.0,164,5.0
5396,2020-08-25,Punjab,13798,-367.0,28357,1829.0,1129,43.0
5397,2020-08-25,Rajasthan,14388,58.0,56600,1276.0,967,12.0
5398,2020-08-25,Sikkim,509,-20.0,934,63.0,3,0.0
5399,2020-08-25,Tamil Nadu,53282,-259.0,325456,6129.0,6614,97.0
5400,2020-08-25,Telengana,23737,818.0,84163,1752.0,770,9.0
5401,2020-08-25,Tripura,2703,215.0,6414,73.0,78,5.0
5402,2020-08-25,Uttarakhand,4410,-34.0,10912,432.0,207,7.0
5403,2020-08-25,Uttar Pradesh,49288,46.0,140107,4494.0,2987,61.0
5404,2020-08-25,West Bengal,27694,-375.0,111292,3285.0,2851,57.0
5405,2020-08-25,Andaman and Nicobar Islands,777,-87.0,2092,129.0,35,2.0
5406,2020-08-25,Andhra Pradesh,89516,-226.0,268828,8741.0,3368,86.0
5407,2020-08-25,Arunachal Pradesh,880,-81.0,2427,130.0,5,0.0
5408,2020-08-25,Assam,19277,-321.0,73090,2190.0,252,10.0
5409,2020-08-25,Bihar,21392,-1719.0,101292,2967.0,514,3.0
5410,2020-08-25,Chandigarh,1352,-37.0,1646,154.0,37,0.0
5411,2020-08-25,Chhattisgarh,8424,634.0,13424,493.0,206,9.0
5412,2020-08-25,Dadra and Nagar Haveli and Daman and Diu,393,-13.0,1786,33.0,2,0.0
